ID,Timestamp,Hostname,IP_Address,Logged_USER,CPU_Model,CPU_Temperature,CPU_Core,CPU_Thread,CPU_ClockSpeed,CPU_Utilization_pct,RAM_Total_GB,RAM_Usage_pct,RAM_Used_GB,Disk_Name,Disk_Size_GB,Disk_Total_GB,Disk_Used_GB,Disk_Free_GB,Disk_Usage_pct,Monitor_Vendor,Monitor_Model,Mouse_Vendor,Mouse_Model,Keyboard_Vendor,Keyboard_Model
28404,2025-11-26 20:45:00,host10,192.168.39.225,frank,AMD Ryzen 7 3700X,51.3,4,16,2.31,30.9,8,78.8,6.3,sda,512,512,502.3,9.69999999999999,98.1,Dell,U2419H,Microsoft,MX Master 3,Logitech,K70
28405,2025-11-26 21:00:00,host10,192.168.112.228,grace,AMD Ryzen 5 3600,85,6,8,2.57,41.5,64,61.7,39.5,nvme0n1,256,256,50.2,205.8,19.6,Dell,S24R650,Logitech,DeathAdder,Microsoft,K70
28406,2025-11-26 21:15:00,host10,192.168.109.235,eve,AMD Ryzen 7 3700X,49.1,4,12,2.33,66.8,8,97.5,7.8,sdb,256,256,58.4,197.6,22.8,Samsung,27UK850,Logitech,DeathAdder,Microsoft,K380
28407,2025-11-26 21:30:00,host10,192.168.130.208,heidi,Intel i7-10700,62.5,8,12,3.94,46.5,32,28.1,9,sda,1024,1024,590.5,433.5,57.7,LG,27UK850,Microsoft,DeathAdder,Corsair,K380
28408,2025-11-26 21:45:00,host10,192.168.146.220,dave,Intel i5-10400,76,8,16,3.21,35.4,8,43.8,3.5,sdb,256,256,133.1,122.9,52,Samsung,S24R650,Logitech,IntelliMouse,Corsair,Ergonomic
28409,2025-11-26 22:00:00,host10,192.168.241.171,dave,AMD Ryzen 7 3700X,35,6,12,2.61,55.2,64,67.3,43.1,nvme0n1,512,512,123.3,388.7,24.1,Dell,S24R650,Razer,DeathAdder,Corsair,Ergonomic
28410,2025-11-26 22:15:00,host10,192.168.167.173,dave,Intel i7-10700,47.4,4,16,2.11,17.9,32,65.9,21.1,sdb,512,512,416.5,95.5,81.3,Samsung,U2419H,Razer,MX Master 3,Logitech,Ergonomic
28411,2025-11-26 22:30:00,host10,192.168.75.61,grace,AMD Ryzen 7 3700X,32.3,8,8,2.07,35.3,16,15,2.4,sda,512,512,140,372,27.3,Samsung,S24R650,Logitech,MX Master 3,Logitech,Ergonomic
28412,2025-11-26 22:45:00,host10,192.168.3.226,dave,AMD Ryzen 7 3700X,37.6,4,16,2.57,83.6,64,92,58.9,sda,512,512,22.2,489.8,4.3,Dell,U2419H,Logitech,MX Master 3,Microsoft,Ergonomic
28413,2025-11-26 23:00:00,host10,192.168.85.68,eve,AMD Ryzen 5 3600,31.8,8,8,2.66,83.3,32,65.3,20.9,nvme0n1,512,512,176.1,335.9,34.4,LG,U2419H,Razer,MX Master 3,Microsoft,Ergonomic
28414,2025-11-26 23:15:00,host10,192.168.137.56,frank,AMD Ryzen 7 3700X,46.7,8,12,2.29,80.4,64,31.9,20.4,sdb,256,256,32.4,223.6,12.7,LG,U2419H,Logitech,MX Master 3,Logitech,K70
28415,2025-11-26 23:30:00,host10,192.168.114.67,ivan,Intel i5-10400,67.1,8,8,3.75,52.8,32,67.8,21.7,nvme0n1,512,512,510.4,1.60000000000002,99.7,Dell,U2419H,Razer,MX Master 3,Microsoft,K70
28416,2025-11-26 23:45:00,host10,192.168.233.245,alice,AMD Ryzen 5 3600,70.8,4,8,3.55,45.1,32,8.8,2.8,nvme0n1,1024,1024,802.5,221.5,78.4,LG,S24R650,Logitech,DeathAdder,Microsoft,Ergonomic
28417,2025-11-27 00:00:00,host10,192.168.22.231,bob,Intel i5-10400,73.4,6,16,2.27,54.3,8,95,7.6,sda,512,512,325.6,186.4,63.6,LG,S24R650,Logitech,DeathAdder,Corsair,K70
28418,2025-11-27 00:15:00,host10,192.168.90.18,carol,Intel i7-10700,60.7,8,8,3.61,82.2,16,40.6,6.5,sdb,1024,1024,17.2,1006.8,1.7,LG,S24R650,Razer,DeathAdder,Logitech,K380
28419,2025-11-27 00:30:00,host10,192.168.11.123,heidi,Intel i7-10700,67.5,6,16,3.28,38.9,64,17.3,11.1,sda,256,256,189.7,66.3,74.1,LG,S24R650,Microsoft,MX Master 3,Logitech,K380
28420,2025-11-27 00:45:00,host10,192.168.145.127,alice,AMD Ryzen 5 3600,30.3,6,16,3.11,91.3,16,93.8,15,sda,512,512,342,170,66.8,Samsung,27UK850,Razer,MX Master 3,Microsoft,Ergonomic
28421,2025-11-27 01:00:00,host10,192.168.122.117,eve,Intel i7-10700,43.1,4,12,2.59,72.8,64,72.3,46.3,sda,256,256,184.7,71.3,72.1,Dell,27UK850,Logitech,IntelliMouse,Logitech,K380
28422,2025-11-27 01:15:00,host10,192.168.110.207,alice,Intel i5-10400,40,6,12,3.6,86.6,8,70,5.6,sdb,2048,2048,33.3,2014.7,1.6,Dell,U2419H,Logitech,IntelliMouse,Corsair,K380
28423,2025-11-27 01:30:00,host10,192.168.242.54,bob,AMD Ryzen 7 3700X,57.5,8,8,3.43,94.1,16,61.3,9.8,sdb,256,256,14.7,241.3,5.7,LG,U2419H,Razer,MX Master 3,Microsoft,Ergonomic
28424,2025-11-27 01:45:00,host10,192.168.17.161,grace,Intel i5-10400,42.1,8,16,2.7,75,64,35.2,22.5,sdb,512,512,113.7,398.3,22.2,Dell,S24R650,Razer,MX Master 3,Corsair,K70
28425,2025-11-27 02:00:00,host10,192.168.77.107,judy,AMD Ryzen 5 3600,34.1,6,16,3.19,33.6,32,74.4,23.8,sdb,256,256,165.4,90.6,64.6,Dell,S24R650,Razer,DeathAdder,Logitech,K380
28426,2025-11-27 02:15:00,host10,192.168.239.91,alice,Intel i7-10700,60.4,6,8,3.35,68.1,64,48.4,31,sdb,1024,1024,184.4,839.6,18,LG,S24R650,Microsoft,DeathAdder,Microsoft,Ergonomic
28427,2025-11-27 02:30:00,host10,192.168.14.208,bob,AMD Ryzen 5 3600,31.2,6,16,2.37,62.9,8,32.5,2.6,sdb,512,512,152.1,359.9,29.7,Samsung,27UK850,Logitech,DeathAdder,Logitech,Ergonomic
28428,2025-11-27 02:45:00,host10,192.168.91.159,frank,AMD Ryzen 7 3700X,50.5,4,12,3,11.7,32,24.4,7.8,sda,2048,2048,402.5,1645.5,19.7,Dell,S24R650,Razer,DeathAdder,Corsair,K70
28429,2025-11-27 03:00:00,host10,192.168.40.190,frank,AMD Ryzen 5 3600,80.4,8,12,3.07,23.1,8,78.8,6.3,nvme0n1,1024,1024,112.2,911.8,11,LG,U2419H,Logitech,IntelliMouse,Corsair,K70
28430,2025-11-27 03:15:00,host10,192.168.129.206,frank,Intel i5-10400,40.1,4,8,2.56,45.1,8,96.2,7.7,nvme0n1,512,512,507.9,4.10000000000002,99.2,Samsung,27UK850,Logitech,DeathAdder,Logitech,K70
28431,2025-11-27 03:30:00,host10,192.168.184.142,grace,Intel i5-10400,42,6,12,2.51,18.7,8,87.5,7,nvme0n1,2048,2048,832.3,1215.7,40.6,Dell,U2419H,Razer,IntelliMouse,Logitech,K380
28432,2025-11-27 03:45:00,host10,192.168.147.227,carol,Intel i7-10700,59.3,6,16,2.66,19.4,32,84.1,26.9,sda,1024,1024,635.1,388.9,62,Dell,27UK850,Logitech,MX Master 3,Logitech,K70
28433,2025-11-27 04:00:00,host10,192.168.28.173,judy,AMD Ryzen 5 3600,74,6,8,3.87,35.1,8,65,5.2,sda,256,256,46.1,209.9,18,Samsung,27UK850,Logitech,IntelliMouse,Logitech,Ergonomic
28434,2025-11-27 04:15:00,host10,192.168.84.195,alice,AMD Ryzen 5 3600,39.5,4,16,2.92,68.6,64,39.8,25.5,sda,2048,2048,1528.6,519.4,74.6,LG,27UK850,Microsoft,IntelliMouse,Corsair,Ergonomic
28435,2025-11-27 04:30:00,host10,192.168.239.169,carol,Intel i5-10400,39.4,6,12,3.56,74.2,32,35,11.2,sdb,2048,2048,467.9,1580.1,22.8,LG,S24R650,Razer,IntelliMouse,Microsoft,K70
28436,2025-11-27 04:45:00,host10,192.168.187.14,bob,AMD Ryzen 5 3600,76.2,6,16,2.59,55.3,64,49.5,31.7,sda,2048,2048,1184.9,863.1,57.9,Samsung,27UK850,Microsoft,IntelliMouse,Logitech,K380
28437,2025-11-27 05:00:00,host10,192.168.177.101,ivan,AMD Ryzen 7 3700X,70.1,4,16,3.24,5.1,16,83.1,13.3,nvme0n1,1024,1024,528.4,495.6,51.6,LG,S24R650,Razer,DeathAdder,Logitech,Ergonomic
28438,2025-11-27 05:15:00,host10,192.168.151.195,dave,Intel i5-10400,70.5,8,12,3.06,29.8,32,85.3,27.3,sda,512,512,392.9,119.1,76.7,Samsung,U2419H,Logitech,DeathAdder,Logitech,K380
28439,2025-11-27 05:30:00,host10,192.168.29.97,judy,Intel i5-10400,74.8,4,16,3.46,35.4,64,49.2,31.5,sda,512,512,97.7,414.3,19.1,LG,S24R650,Razer,DeathAdder,Logitech,K70
28440,2025-11-27 05:45:00,host10,192.168.78.207,frank,Intel i7-10700,34.9,4,12,2.84,68.7,64,90.3,57.8,nvme0n1,512,512,184.6,327.4,36.1,Samsung,U2419H,Razer,IntelliMouse,Corsair,K70
28441,2025-11-27 06:00:00,host10,192.168.65.9,ivan,Intel i5-10400,31,8,16,2.17,70.5,16,15,2.4,nvme0n1,1024,1024,209.5,814.5,20.5,Dell,27UK850,Razer,IntelliMouse,Logitech,Ergonomic
28442,2025-11-27 06:15:00,host10,192.168.22.7,ivan,Intel i7-10700,48.6,4,12,3.88,5.4,64,28,17.9,sdb,1024,1024,225.7,798.3,22,Samsung,S24R650,Logitech,MX Master 3,Corsair,K380
28443,2025-11-27 06:30:00,host10,192.168.173.195,carol,Intel i5-10400,41.2,6,16,2.68,66.5,64,51.1,32.7,sda,2048,2048,183.7,1864.3,9,Samsung,S24R650,Microsoft,IntelliMouse,Logitech,K70
28444,2025-11-27 06:45:00,host10,192.168.64.81,judy,Intel i5-10400,45.2,4,16,2.76,52,16,65.6,10.5,nvme0n1,512,512,70.8,441.2,13.8,Samsung,U2419H,Logitech,IntelliMouse,Microsoft,K70
28445,2025-11-27 07:00:00,host10,192.168.60.94,carol,AMD Ryzen 5 3600,33.6,4,8,2.73,18.6,64,46.4,29.7,sdb,256,256,200.4,55.6,78.3,Dell,S24R650,Microsoft,IntelliMouse,Microsoft,Ergonomic
28446,2025-11-27 07:15:00,host10,192.168.28.41,ivan,AMD Ryzen 5 3600,55.3,4,12,2.8,48.5,16,75.6,12.1,sda,256,256,220.7,35.3,86.2,Samsung,27UK850,Razer,IntelliMouse,Logitech,K70
28447,2025-11-27 07:30:00,host10,192.168.201.134,dave,Intel i7-10700,64.9,6,12,3.86,93.2,32,22.2,7.1,sdb,1024,1024,162.3,861.7,15.8,Samsung,U2419H,Razer,MX Master 3,Logitech,Ergonomic
28448,2025-11-27 07:45:00,host10,192.168.6.156,bob,AMD Ryzen 7 3700X,40.8,4,12,3.85,87.1,8,68.8,5.5,nvme0n1,512,512,450.6,61.4,88,LG,U2419H,Razer,DeathAdder,Microsoft,Ergonomic
28449,2025-11-27 08:00:00,host10,192.168.61.194,frank,Intel i7-10700,59.2,4,12,3.64,45.7,32,66.6,21.3,sda,512,512,162.2,349.8,31.7,Dell,U2419H,Microsoft,MX Master 3,Logitech,K70
28450,2025-11-27 08:15:00,host10,192.168.102.114,eve,Intel i7-10700,39.9,6,16,2.97,71.5,16,15,2.4,nvme0n1,2048,2048,342.6,1705.4,16.7,Dell,27UK850,Razer,DeathAdder,Corsair,K380
28451,2025-11-27 08:30:00,host10,192.168.208.82,bob,Intel i5-10400,77.9,6,8,3.39,51,8,23.8,1.9,sda,256,256,25.9,230.1,10.1,Samsung,27UK850,Microsoft,DeathAdder,Logitech,Ergonomic
28452,2025-11-27 08:45:00,host10,192.168.133.159,dave,AMD Ryzen 5 3600,37.6,4,12,2.62,86.3,64,41.2,26.4,sda,2048,2048,1668.4,379.6,81.5,Samsung,U2419H,Logitech,MX Master 3,Corsair,K380
28453,2025-11-27 09:00:00,host10,192.168.247.213,grace,AMD Ryzen 5 3600,31.8,4,8,3.99,70.3,16,68.8,11,sdb,256,256,112.1,143.9,43.8,Dell,U2419H,Microsoft,MX Master 3,Microsoft,K380
28454,2025-11-27 09:15:00,host10,192.168.214.22,frank,AMD Ryzen 7 3700X,51.8,8,8,3.63,83.1,16,73.1,11.7,sda,256,256,116,140,45.3,Dell,U2419H,Logitech,MX Master 3,Microsoft,K380
28455,2025-11-27 09:30:00,host10,192.168.161.143,carol,AMD Ryzen 5 3600,33.5,8,8,3.05,29.9,32,15.9,5.1,nvme0n1,1024,1024,502.3,521.7,49.1,Dell,S24R650,Razer,MX Master 3,Logitech,K70
28456,2025-11-27 09:45:00,host10,192.168.237.154,judy,Intel i7-10700,53.6,4,12,2.28,22.5,16,32.5,5.2,sdb,1024,1024,475.9,548.1,46.5,LG,27UK850,Microsoft,MX Master 3,Logitech,Ergonomic
28457,2025-11-27 10:00:00,host10,192.168.194.112,carol,AMD Ryzen 5 3600,60.6,8,12,3.11,45.7,8,70,5.6,nvme0n1,512,512,82.1,429.9,16,Samsung,S24R650,Microsoft,DeathAdder,Logitech,K70
28458,2025-11-27 10:15:00,host10,192.168.119.140,frank,AMD Ryzen 7 3700X,51.8,8,8,3.23,30.1,16,23.8,3.8,nvme0n1,2048,2048,667.4,1380.6,32.6,LG,27UK850,Razer,MX Master 3,Corsair,Ergonomic
28459,2025-11-27 10:30:00,host10,192.168.126.14,grace,Intel i7-10700,53.7,8,16,3.71,20.8,8,55,4.4,nvme0n1,1024,1024,938.7,85.3,91.7,Dell,27UK850,Microsoft,MX Master 3,Logitech,K70
28460,2025-11-27 10:45:00,host10,192.168.123.172,heidi,Intel i7-10700,35.1,4,8,3.03,69.1,32,71.6,22.9,nvme0n1,512,512,202.2,309.8,39.5,LG,27UK850,Logitech,IntelliMouse,Corsair,K70
28461,2025-11-27 11:00:00,host10,192.168.44.2,carol,AMD Ryzen 7 3700X,82.6,4,16,2.46,57,8,53.8,4.3,sdb,1024,1024,401.2,622.8,39.2,LG,U2419H,Microsoft,MX Master 3,Microsoft,K70
28462,2025-11-27 11:15:00,host10,192.168.254.34,dave,Intel i5-10400,40.2,4,12,3.91,72.9,16,34.4,5.5,sdb,256,256,142.8,113.2,55.8,LG,S24R650,Microsoft,MX Master 3,Corsair,K380
28463,2025-11-27 11:30:00,host10,192.168.139.156,judy,AMD Ryzen 5 3600,75.6,4,16,2.39,7.5,16,90.6,14.5,nvme0n1,1024,1024,684,340,66.8,LG,U2419H,Logitech,IntelliMouse,Microsoft,K70
28464,2025-11-27 11:45:00,host10,192.168.61.119,dave,Intel i7-10700,32.8,6,16,3.44,57.4,8,48.8,3.9,sda,512,512,499.4,12.6,97.5,Dell,27UK850,Logitech,MX Master 3,Corsair,K380
28465,2025-11-27 12:00:00,host10,192.168.160.47,carol,AMD Ryzen 7 3700X,77.7,4,12,3.85,84.9,32,27.8,8.9,sdb,256,256,64.9,191.1,25.4,Samsung,27UK850,Microsoft,IntelliMouse,Microsoft,K70
28466,2025-11-27 12:15:00,host10,192.168.160.152,ivan,Intel i5-10400,74.1,6,16,2.88,36.1,8,86.2,6.9,nvme0n1,512,512,67.5,444.5,13.2,LG,S24R650,Microsoft,IntelliMouse,Microsoft,K70
28467,2025-11-27 12:30:00,host10,192.168.37.11,carol,AMD Ryzen 5 3600,50.9,6,16,3.06,72.3,16,10,1.6,sda,256,256,196.5,59.5,76.8,LG,27UK850,Logitech,DeathAdder,Microsoft,K380
28468,2025-11-27 12:45:00,host10,192.168.183.35,grace,AMD Ryzen 5 3600,62.6,4,16,3.04,27.4,64,18.9,12.1,nvme0n1,1024,1024,142.5,881.5,13.9,Dell,27UK850,Razer,MX Master 3,Logitech,Ergonomic
28469,2025-11-27 13:00:00,host10,192.168.48.39,grace,Intel i5-10400,35.3,6,12,2.52,87.6,64,80.5,51.5,sda,512,512,120.5,391.5,23.5,Samsung,27UK850,Logitech,IntelliMouse,Logitech,K380
28470,2025-11-27 13:15:00,host10,192.168.243.184,dave,Intel i7-10700,52.2,8,8,3.07,66.3,64,60.5,38.7,sda,2048,2048,1902.3,145.7,92.9,Dell,U2419H,Razer,IntelliMouse,Microsoft,K380
28471,2025-11-27 13:30:00,host10,192.168.50.32,judy,AMD Ryzen 7 3700X,55.6,6,8,3.42,82.1,8,23.8,1.9,sda,512,512,223.7,288.3,43.7,LG,S24R650,Microsoft,MX Master 3,Microsoft,K70
28472,2025-11-27 13:45:00,host10,192.168.208.118,carol,Intel i5-10400,57,8,16,2.37,41.4,64,9.1,5.8,sda,1024,1024,524.8,499.2,51.2,LG,S24R650,Logitech,IntelliMouse,Corsair,Ergonomic
28473,2025-11-27 14:00:00,host10,192.168.216.48,judy,AMD Ryzen 7 3700X,59,8,16,2.04,19.1,16,83.1,13.3,sda,256,256,61.5,194.5,24,Samsung,U2419H,Logitech,IntelliMouse,Microsoft,K380
28474,2025-11-27 14:15:00,host10,192.168.1.150,heidi,AMD Ryzen 7 3700X,39.4,6,12,3.85,5.5,32,92.8,29.7,sda,2048,2048,340.9,1707.1,16.6,Samsung,U2419H,Logitech,IntelliMouse,Microsoft,K70
28475,2025-11-27 14:30:00,host10,192.168.117.3,grace,Intel i5-10400,41.6,4,12,3.05,54.3,8,28.7,2.3,sda,2048,2048,1281.9,766.1,62.6,Dell,U2419H,Microsoft,DeathAdder,Corsair,Ergonomic
28476,2025-11-27 14:45:00,host10,192.168.108.227,eve,AMD Ryzen 5 3600,79.9,6,8,2.19,19.1,64,28.7,18.4,nvme0n1,256,256,163.7,92.3,63.9,Samsung,27UK850,Microsoft,IntelliMouse,Microsoft,K70
28477,2025-11-27 15:00:00,host10,192.168.25.152,eve,Intel i5-10400,69,6,8,3.9,66.9,64,21.1,13.5,sda,1024,1024,406.1,617.9,39.7,LG,27UK850,Razer,IntelliMouse,Microsoft,K70
28478,2025-11-27 15:15:00,host10,192.168.62.64,eve,Intel i5-10400,82.5,8,12,2.63,62.5,32,78.1,25,sdb,2048,2048,1942.8,105.2,94.9,Samsung,27UK850,Razer,DeathAdder,Logitech,K70
28479,2025-11-27 15:30:00,host10,192.168.47.195,eve,AMD Ryzen 7 3700X,46.4,4,16,3.98,5.1,32,77.8,24.9,sdb,256,256,93.3,162.7,36.4,LG,27UK850,Microsoft,IntelliMouse,Logitech,K70
28480,2025-11-27 15:45:00,host10,192.168.29.33,grace,Intel i7-10700,61,6,16,2.5,27.4,64,99.2,63.5,sda,1024,1024,509,515,49.7,Samsung,27UK850,Razer,DeathAdder,Logitech,K70
28481,2025-11-27 16:00:00,host10,192.168.163.106,ivan,Intel i5-10400,76.2,8,12,3.44,17.1,16,16.2,2.6,sda,256,256,129.4,126.6,50.5,Samsung,S24R650,Razer,DeathAdder,Microsoft,K70
28482,2025-11-27 16:15:00,host10,192.168.70.230,carol,AMD Ryzen 5 3600,50.3,4,16,2.68,20.2,8,88.8,7.1,sda,1024,1024,906.7,117.3,88.5,Dell,S24R650,Logitech,IntelliMouse,Logitech,K70
28483,2025-11-27 16:30:00,host10,192.168.190.209,frank,AMD Ryzen 7 3700X,40.8,8,16,2.21,93.1,16,6.9,1.1,nvme0n1,256,256,34,222,13.3,Dell,27UK850,Logitech,DeathAdder,Microsoft,Ergonomic
28484,2025-11-27 16:45:00,host10,192.168.247.95,eve,AMD Ryzen 7 3700X,37.6,4,16,3.67,13,32,53.4,17.1,sdb,2048,2048,1568.3,479.7,76.6,Dell,27UK850,Razer,IntelliMouse,Microsoft,Ergonomic
28485,2025-11-27 17:00:00,host10,192.168.3.19,alice,AMD Ryzen 7 3700X,56.8,4,8,2.43,58.7,16,16.2,2.6,sda,512,512,103.7,408.3,20.3,Dell,S24R650,Microsoft,DeathAdder,Corsair,K380
28486,2025-11-27 17:15:00,host10,192.168.120.236,alice,AMD Ryzen 7 3700X,59.1,4,8,3.44,12.4,8,47.5,3.8,sdb,1024,1024,212.1,811.9,20.7,Dell,27UK850,Logitech,DeathAdder,Corsair,K380
28487,2025-11-27 17:30:00,host10,192.168.215.231,judy,AMD Ryzen 7 3700X,46.8,6,8,2.43,20.5,16,38.8,6.2,nvme0n1,2048,2048,1041.3,1006.7,50.8,Samsung,S24R650,Razer,MX Master 3,Logitech,Ergonomic
28488,2025-11-27 17:45:00,host10,192.168.172.152,dave,AMD Ryzen 5 3600,54.2,8,12,2.64,20.1,32,88.1,28.2,sda,2048,2048,881.2,1166.8,43,LG,27UK850,Razer,DeathAdder,Corsair,K380
28489,2025-11-27 18:00:00,host10,192.168.177.236,bob,AMD Ryzen 5 3600,34,4,8,2.39,72.5,8,28.7,2.3,sdb,512,512,332.7,179.3,65,LG,S24R650,Logitech,MX Master 3,Corsair,Ergonomic
28490,2025-11-27 18:15:00,host10,192.168.158.83,eve,Intel i5-10400,75.8,6,12,2.27,88,64,8.8,5.6,sdb,512,512,309.5,202.5,60.4,Samsung,S24R650,Razer,IntelliMouse,Logitech,K380
28491,2025-11-27 18:30:00,host10,192.168.18.252,eve,AMD Ryzen 5 3600,50.7,6,8,3.58,69.2,64,75,48,sda,256,256,163,93,63.7,LG,S24R650,Razer,IntelliMouse,Corsair,K70
28492,2025-11-27 18:45:00,host10,192.168.244.50,grace,Intel i5-10400,61.9,4,16,4,51.6,16,11.9,1.9,sda,2048,2048,1239.9,808.1,60.5,Dell,27UK850,Logitech,DeathAdder,Microsoft,K70
28493,2025-11-27 19:00:00,host10,192.168.197.94,heidi,AMD Ryzen 7 3700X,75.2,6,12,3.88,12.8,64,67.8,43.4,sda,512,512,301.4,210.6,58.9,Dell,U2419H,Logitech,MX Master 3,Logitech,K70
28494,2025-11-27 19:15:00,host10,192.168.30.140,eve,AMD Ryzen 7 3700X,46.2,6,8,2.81,62.1,64,75,48,sda,256,256,68.7,187.3,26.8,Samsung,U2419H,Microsoft,MX Master 3,Corsair,K70
28495,2025-11-27 19:30:00,host10,192.168.90.98,frank,AMD Ryzen 7 3700X,58.8,6,16,2,22.2,32,87.2,27.9,nvme0n1,1024,1024,932.3,91.7000000000001,91,LG,27UK850,Razer,DeathAdder,Corsair,K380
28496,2025-11-27 19:45:00,host10,192.168.197.102,dave,AMD Ryzen 7 3700X,76.3,6,12,2.15,12.5,64,7.3,4.7,sdb,256,256,122.5,133.5,47.9,Dell,S24R650,Microsoft,MX Master 3,Corsair,K380
28497,2025-11-27 20:00:00,host10,192.168.76.124,carol,AMD Ryzen 7 3700X,70.6,4,12,3.2,54.9,8,67.5,5.4,sda,512,512,305.2,206.8,59.6,Samsung,27UK850,Razer,IntelliMouse,Corsair,K380
28498,2025-11-27 20:15:00,host10,192.168.64.68,carol,AMD Ryzen 7 3700X,54.9,8,16,3.82,31.8,8,32.5,2.6,sdb,512,512,360.6,151.4,70.4,Dell,27UK850,Logitech,DeathAdder,Logitech,Ergonomic
28499,2025-11-27 20:30:00,host10,192.168.237.1,grace,Intel i7-10700,59.3,8,8,2.41,9.3,32,35,11.2,sdb,2048,2048,609.8,1438.2,29.8,Dell,S24R650,Logitech,IntelliMouse,Logitech,K70
28500,2025-11-27 20:45:00,host10,192.168.241.242,carol,AMD Ryzen 5 3600,32.8,6,8,3.76,58.3,16,35.6,5.7,sda,2048,2048,429.7,1618.3,21,Dell,27UK850,Razer,MX Master 3,Corsair,K70
28501,2025-11-27 21:00:00,host10,192.168.67.168,eve,AMD Ryzen 7 3700X,37.9,8,12,3.4,68.2,64,50.2,32.1,sdb,256,256,69.7,186.3,27.2,LG,U2419H,Logitech,MX Master 3,Corsair,K380
28502,2025-11-27 21:15:00,host10,192.168.238.169,bob,AMD Ryzen 5 3600,68.2,8,8,2.07,16.5,32,54.1,17.3,sdb,2048,2048,1263,785,61.7,Samsung,U2419H,Razer,DeathAdder,Microsoft,K380
28503,2025-11-27 21:30:00,host10,192.168.76.165,ivan,Intel i7-10700,67.6,8,8,2.21,64.5,16,53.8,8.6,sdb,256,256,151.7,104.3,59.3,Dell,U2419H,Microsoft,IntelliMouse,Corsair,Ergonomic
28504,2025-11-27 21:45:00,host10,192.168.123.147,judy,AMD Ryzen 7 3700X,70.3,8,16,3.28,61.2,32,30.3,9.7,sda,512,512,347.6,164.4,67.9,Dell,U2419H,Microsoft,MX Master 3,Corsair,Ergonomic
28505,2025-11-27 22:00:00,host10,192.168.99.160,heidi,Intel i5-10400,74.3,8,8,2.1,75.1,32,7.8,2.5,sda,512,512,261.8,250.2,51.1,Dell,U2419H,Razer,DeathAdder,Corsair,K70
28506,2025-11-27 22:15:00,host10,192.168.134.102,dave,Intel i7-10700,70.3,8,12,2.31,7.6,32,7.5,2.4,sda,1024,1024,55.2,968.8,5.4,LG,27UK850,Logitech,IntelliMouse,Microsoft,Ergonomic
28507,2025-11-27 22:30:00,host10,192.168.211.200,carol,Intel i7-10700,58.1,4,8,2.84,76.6,8,47.5,3.8,sdb,1024,1024,364.1,659.9,35.6,Samsung,U2419H,Microsoft,MX Master 3,Logitech,Ergonomic
28508,2025-11-27 22:45:00,host10,192.168.4.172,eve,Intel i7-10700,34.3,8,8,3.17,9.1,8,16.2,1.3,nvme0n1,2048,2048,1808.6,239.4,88.3,Samsung,U2419H,Microsoft,DeathAdder,Corsair,K380
28509,2025-11-27 23:00:00,host10,192.168.142.97,grace,AMD Ryzen 7 3700X,63.5,4,16,2.42,82.9,64,22.3,14.3,sda,512,512,383.2,128.8,74.8,Samsung,U2419H,Razer,MX Master 3,Microsoft,K380
28510,2025-11-27 23:15:00,host10,192.168.113.161,heidi,AMD Ryzen 5 3600,50.2,8,8,3.86,84.1,8,92.5,7.4,nvme0n1,2048,2048,404.4,1643.6,19.7,Dell,S24R650,Razer,IntelliMouse,Microsoft,Ergonomic
28511,2025-11-27 23:30:00,host10,192.168.204.116,frank,Intel i7-10700,76.8,6,12,3.34,66.6,16,58.1,9.3,sdb,2048,2048,1476.3,571.7,72.1,Samsung,27UK850,Logitech,DeathAdder,Corsair,K380
28512,2025-11-27 23:45:00,host10,192.168.141.139,carol,Intel i5-10400,50.2,6,16,3.54,94.3,64,27.5,17.6,sda,1024,1024,857.7,166.3,83.8,Samsung,S24R650,Microsoft,DeathAdder,Logitech,Ergonomic
28513,2025-11-28 00:00:00,host10,192.168.242.35,ivan,Intel i5-10400,36.9,6,12,2.05,60.6,16,23.8,3.8,sda,1024,1024,963,61,94,LG,27UK850,Logitech,IntelliMouse,Microsoft,K380
28514,2025-11-28 00:15:00,host10,192.168.79.227,dave,Intel i5-10400,81.1,8,12,2.05,9.7,32,24.7,7.9,nvme0n1,256,256,172.2,83.8,67.3,Samsung,U2419H,Microsoft,DeathAdder,Microsoft,K70
28515,2025-11-28 00:30:00,host10,192.168.134.20,eve,AMD Ryzen 7 3700X,53.4,4,16,2.17,90.5,32,18.8,6,sdb,512,512,9,503,1.8,Dell,S24R650,Microsoft,MX Master 3,Logitech,Ergonomic
28516,2025-11-28 00:45:00,host10,192.168.36.48,alice,AMD Ryzen 7 3700X,58.8,6,16,3.28,86,16,13.8,2.2,nvme0n1,256,256,147.2,108.8,57.5,Samsung,27UK850,Logitech,MX Master 3,Corsair,K380
28517,2025-11-28 01:00:00,host10,192.168.240.100,ivan,Intel i7-10700,35.7,4,8,3.16,90.3,8,38.8,3.1,sdb,1024,1024,860,164,84,Samsung,27UK850,Microsoft,MX Master 3,Logitech,K380
28518,2025-11-28 01:15:00,host10,192.168.188.136,grace,Intel i5-10400,58.9,6,8,2.74,53.9,32,89.7,28.7,sdb,256,256,213.5,42.5,83.4,Dell,27UK850,Microsoft,IntelliMouse,Microsoft,K70
